laufnummer,id,body,ocr text,hashtags,url,1,2,3,4,5,6,7,8,9,10,11,12,99,caption,Kategorie,Politischer Inhalt/Info,Negative Campaigning,Selbstpräsentation unpolitisch,Selbstpräsentation politisch,Parteipräsentation unpolitisch,Parteipräsentation politisch,Interaktion,Neutrale Infos zur Stimmabgabe,Mitgliederinfo,Fundraising,Veranstaltungshinweis,Wahlaufruf direkt,Sonstiges,Detailed Explanation
525.0,CwXBwUMok2Z,"Unsere Sozialministerin Ulrike Scharf steht für #Familie und #Soziales in #Bayern. Nur in Bayern gibt es das Familiengeld und das Pflegegeld. Kein anderes Bundesland hat eine niedrigere Arbeitslosenquote, kein anderes Land so wenig Kinder in Armut. Wir kämpfen mit Herz für Familien und zeigen: Bayern ist Sozialland.",MIT HERZFOR FAMILIEN ULR EKE S CHA R F FAM] LLEN M/ NESTERI N CSUo,"Familie,Soziales,Bayern",https://www.instagram.com/p/CwXBwUMok2Z,1,0,0,0,0,0,0,0,0,0,0,0,0,eine Frau in einem blauen Anzug und einer Brille,,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
526.0,CxiNKSQIoH2,"Kurzer Abstecher zum Weinfest des AWO Ortsvereins Bad Rodach. Besonders freue ich mich über die Gäste der Arbeiterwohlfahrt Suhl und über das Engagement der AWO Freundinnen und Freunde in der Thermalbadstadt! Die Gestaltung des Außenbereichs am Mehrgenerationenhaus AWO Treff Bad Rodach ist sehr gelungen, ebenfalls das Wandgemälde vom bekannten Sprayer Alex. #echtawo #wirmachenweiter",Grs,"echtawo,wirmachenweiter",https://www.instagram.com/p/CxiNKSQIoH2,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann in einem blauen Anzug und Krawatte,,0,0,0,0,1,1,0,0,0,0,0,0,0,"[""5. Parteipräsentation unpolitisch"", ""6. Parteipräsentation politisch""]"
531.0,CxfVj5AtkN2,"Gestern wurde ich vom Frankenfernsehen in den Nürnberger Mautkeller zum „Talk im Mautkeller“ zusammen mit den anderen Spitzenkandidat*innen aus Mittelfranken eingeladen. Gemeinsam diskutierten wir intensiv und durchaus kontrovers über die Themen, die Bayern bewegen!
Als @gruenefraktionby wollen wir die erneuerbaren Energien ausbauen: Photovoltaik vervierfachen und Windenergie versechsfachen. Wir wollen uns die Zukunft zurückholen! Packen wir‘s an!
 
Die Ausstrahlung des Interviews findet am Samstag, den 30.09. im Frankenfernsehen statt. #teambayern #mitdir",chalander,"teambayern,mitdir",https://www.instagram.com/p/CxfVj5AtkN2,1,0,0,1,0,0,0,0,0,0,1,0,0,eine Frau steht mit einer Kamera in einem Raum,,1,0,0,1,0,1,0,0,0,0,1,0,0,"[""Selbstpräsentation politisch"", ""Politischer Inhalt/Info"", ""6. Parteipräsentation politisch"", ""11. Veranstaltungshinweis""]"
532.0,Cxgr5GHI7uv,"📣 Bierzeltstammtisch auf dem Volksfest Neusäß! 🎡 Mit den Freien Wählern Neusäß unterwegs am Tag der Vereine 🎭🎶

💪 Lebhafte Diskussionen mit den Landtagskandidaten @schusterclaudia und @rittel.anton sowie Bezirkstagskandidatin @susanne.roessner.fw, aber auch guter Austausch über aktuelle Themen rund um Neusäß. 🗣️

Gute Stimmung und viel Spaß waren natürlich auch dabei! 🥨🍻 #VolksfestNeusäß #FreieWähler #Neusäß #LandkreisAugsburg #AugsburgerLand #LTW2023 #Landtagswahl #Volksfest #Austausch @fwaugsburgland @fwbayern",Volksfest Neusäß FREIE WÄHLER Neusässer 'olksfest,"VolksfestNeusäß,FreieWähler,Neusäß,LandkreisAugsburg,AugsburgerLand,LTW2023,Landtagswahl,Volksfest,Austausch",https://www.instagram.com/p/Cxgr5GHI7uv,0,0,0,1,0,1,0,0,0,0,0,0,0,"ein Schild, das für eine Vielzahl von Produkten wirbt",,0,0,0,1,1,1,0,0,0,0,0,0,0,"[""4. Selbstpräsentation politisch"", ""5. Parteipräsentation unpolitisch"", ""6. Parteipräsentation politisch""]"
533.0,Cu_Pr1hox6r,"Vielen lieben Dank für alle eure Glückwünsche zu meinem Geburtstag, ich hab mich über jeden Einzelnen sehr gefreut! #AnpackenfürBayern #handelnstattreden #gemeinsamheimatgestalten #gemeinsamzukunftgestalten #heimat #bayern #oberbayern #fürstenfeldbruck #dachau #starnberg #landsbergamlech #altötting #mühldorf #freising #ingolstadt #anpackenfürbayern #münchen #alling #badtölz #lenggries #garmischpartenkirchen #schongau #weilheim #anpackenfürbayern #ingolstadt #neuburganderdonau #burghausen #teamfriedl #zuversicht #freiewählerbayern #gilching",G4e& 1@ 99 Danke {ü die glückwünsches ten lieben Dank für die Glückwünsche Gdlavgtsag,"AnpackenfürBayern,handelnstattreden,gemeinsamheimatgestalten,gemeinsamzukunftgestalten,heimat,bayern,oberbayern,fürstenfeldbruck,dachau,starnberg,landsbergamlech,altötting,mühldorf,freising,ingolstadt,anpackenfürbayern,münchen,alling,badtölz,lenggries,garmischpartenkirchen,schongau,weilheim,anpackenfürbayern,ingolstadt,neuburganderdonau,burghausen,teamfriedl,zuversicht,freiewählerbayern,gilching",https://www.instagram.com/p/Cu_Pr1hox6r,0,0,1,0,0,0,0,0,0,0,0,0,0,eine Collage mit einem Familienbild und einem Kuchen,,0,0,1,0,0,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch""]"
534.0,Cx_pwP3NwiL,"Nächtlicher Plakatiereinsatz im Stimmkreis Rosenheim-West. Auf den letzten Metern bis zur Wahl am kommenden Sonntag geben wir noch einmal Vollgas 🙌🏼 für unsere Heimat, für ihre Menschen, für die CSU. 
#landkreisrosenheim #heimat #voigas #ltw2023 #ltw23 #bayern #csu",Bheonio qbö M 43 XU?,"landkreisrosenheim,heimat,voigas,ltw2023,ltw23,bayern,csu",https://www.instagram.com/p/Cx_pwP3NwiL,0,0,0,1,0,0,0,0,0,0,0,0,0,Drei Personen lächeln und posieren für die Kamera,,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""6. Parteipräsentation politisch"", ""4. Selbstpräsentation politisch"", ""1. Politischer Inhalt/Info""]"
536.0,CvuZCKAtXd1,"Hey, schreibt mal, welche Rolle Kreativität und Erfindungsreichtum in der Schule spielen sollten und, wie es eurer Ansicht nach darum steht. 

Wir leben in extrem herausfordernden Zeiten, die nach Veränderung verlangen. Dabei ist Innovation, sind neue Ideen dringender gesucht, denn je.

Neue Ideen haben etwas mit Experimentieren zu tun, mit Versuch und Irrtum, mit Raum und Zeit, Dinge selbst auszuprobieren.

Gibt es dazu an eurer Schule Gelegenheit? Wenn ja in welcher Form?

Bitte teilt die Frage/den Beitrag mit Freund:innen.

@iamlaurafoerstel
@linopolitik
@elias_wwh
@leonie_philine
@luca_1_2_3_4","INDUSTRIE, 9 NRUSARICNUND INFRASTRUKTUR",,https://www.instagram.com/p/CvuZCKAtXd1,1,0,0,0,0,0,1,0,0,0,0,0,0,das Logo für die Innovation Innovation Innovation Innovation Innovation Innovation Innovation Innovation Innovation Innovation Innovation Innovation Innovation Innovation Innovation,,1,0,0,0,0,0,1,0,0,0,0,0,0,"[""Interaktion"", ""Politischer Inhalt/Info""]"
537.0,Ct2DB8yIvTG,"Nachberichterstattung auf münchen.tv zur Verabschiedung von ""Schorsch"" Dingler bei Radio Gong 96.3. In der Sendung kommt Helmut Markwort mehrfach zu Wort. Einschalten und gute Unterhaltung.- https://www.muenchen.tv/mediathek/video/pfiat-di-schorsch-und-alles-gute-zum-geburtstag/

#München #RadioGong #Markwort2023",,"München,RadioGong,Markwort2023",https://www.instagram.com/p/Ct2DB8yIvTG,0,0,0,1,0,0,1,0,0,0,0,0,0,"ein Mann im Anzug, der mit einem anderen Mann spricht",,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges""]"
538.0,CxNlmLNty0S,"Für uns ist es Ehrensache, dass wir mit gutem Beispiel vorangehen. Von unseren Bezügen werden wir netto ca. 20% an die Partei geben für politische Arbeit und ca. 20% an einen Sozialfonds überweisen für Menschen in Not. Die Linke wirkt für soziale Gerechtigkeit im und außerhalb des Parlaments 💪❤️ Das ist unser Versprechen! 
-
-
#Bayern #Landtagswahl #Oberbayern #Ingolstadt #München #ercingolstadt #fcingolstadt",uUN ein ihr; Grletle braucht Olenher { Opposition iiacha Wieuikee An Christian NEHIN Fher} IoLl Arin} Wolf Ich werde davon 1000€ monatlich an einen Sozialfonds spenden. DIELiNKE. STADTF was Wusstet Landtagsabgeordneter Bayern verdient? diese auling Bayerns Opposition.,"Bayern,Landtagswahl,Oberbayern,Ingolstadt,München,ercingolstadt,fcingolstadt",https://www.instagram.com/p/CxNlmLNty0S,0,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann mit einem Schild vor einem Geschäft,,1,0,0,0,0,0,0,0,0,1,0,0,0,"[""Politischer Inhalt/Info"", ""Fundraising""]"
539.0,CxgP62NIqz-,"Besuch des Foodtruck-Festival in Bayreuth auf dem Volksfestplatz. Schöner Tagesausklang mit leckeren Spezialitäten und einer sehr guten Freundin… 

#francdierl #LTW2023 #tourdefranc #CSU",6 Cs=,"francdierl,LTW2023,tourdefranc,CSU",https://www.instagram.com/p/CxgP62NIqz-,0,0,0,1,0,0,0,0,0,0,0,0,0,"ein Mann, der ein Sandwich-Sandwich in der Hand hält",,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
540.0,CrqKDVut3uw,"Residenzlauf in Würzburg bei bestem Wetter! Danke an Annette Wolz für die tolle Organisation beim No Limits Lauf. Hat großen Spaß gemacht und wir haben es Dank der motivierenden Begleitung von Bernd gut ins Ziel geschafft...

#Residenzlauf
#Würzburg
#AnnettesKinderturnen
#NoLimits

@wolzan
@residenzlauf

Gruppenfoto: Copyright @alexander_kolbow
Sorry, hatte bei der Erstveröffentlichung das Copyright vergessen anzugeben...",SFBl [ugALie DeR Ve TUF Ny ANNE) WCkse AlLE Der 6 KINDER) EwTC BiqNvv.,"Residenzlauf,Würzburg,AnnettesKinderturnen,NoLimits",https://www.instagram.com/p/CrqKDVut3uw,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann und eine Frau posieren für ein Foto,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""3. Selbstpräsentation unpolitisch"", ""5. Parteipräsentation unpolitisch""]"
541.0,Cv9sc3FKTHw,"Königinhof an der Elbe/Dvůr Králové nad Labem.
Heute schon 81 km gefahren (fast ohne Batterie) und noch eine Reichweite von 179 km (mit Batterie).
🦒🦓🦁 
https://safaripark.cz
🚲🍀🇨🇿❤️","9apa8 "";4 d (6o 66 057 6) (6 VEqEBXH ARI PARK POKZADNA WIEHT SAFiRi SAFARI Up ENTRANCE <P5e) > TICKET OffIce",,https://www.instagram.com/p/Cv9sc3FKTHw,0,0,1,0,0,0,0,0,0,0,0,0,0,"ein Fahrrad, das vor einem Gebäude geparkt ist",,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges""]"
542.0,CsWihJlNqS6,"Es war mir eine große Freude, im Lions Club Nürnberg einen Vortrag über meine Arbeit und Karriereweg samt persönliche Erfahrungen als erster türkisch-fränkischer Abgeordnete des Bayerischen Landtags zu halten. 

Danke für die Einladung und den tollen Zuspruch, den ich bekommen habe! 🙏

#LionsClub #Nuernberg #BayerischerLandtag #SPD 
@lionsclub",,"LionsClub,Nuernberg,BayerischerLandtag,SPD",https://www.instagram.com/p/CsWihJlNqS6,0,0,0,1,0,0,0,0,0,0,0,0,0,Ein Mann in Anzug und Krawatte steht vor einem Gemälde,,0,0,0,1,0,1,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
545.0,Cq5GkuuIReF,Eigentlich zu viel und definitiv nicht ganz geschafft – aber am Volksfest Nürnberg darf man schon mal eine Schweinshaxe essen. Zugegeben: danach braucht man eine längere Pause 😇 #söderisst @nuernberger_volksfest,,söderisst,https://www.instagram.com/p/Cq5GkuuIReF,0,0,1,0,0,0,0,0,0,0,0,0,0,ein Teller mit Fleisch und Brot,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
546.0,CtCGRMOokGR,"Mein neues Tagebuch ist online:
""Vom Sieg der Vernunft bei Habeck und einem Wahlrecht, das uns nicht gegönnt wird""
https://www.focus.de/politik/deutschland/rubriken-vom-sieg-der-vernunft-bei-habeck-und-einem-wahlrecht-das-uns-nicht-gegoennt-wird_id_195311081.html 
Helmut Markwort

#Graichen #Murks #Wahlrecht #Bayern #Legislaturperiode #Habeck #Listenreihung #Heizung #Neubau #MarkwortsTagebuch #Focus FOCUS Online Politik FOCUS Online Politik",,"Graichen,Murks,Wahlrecht,Bayern,Legislaturperiode,Habeck,Listenreihung,Heizung,Neubau,MarkwortsTagebuch,Focus",https://www.instagram.com/p/CtCGRMOokGR,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann in Anzug und Krawatte sitzt,,1,1,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Negative Campaigning""]"
547.0,Ct4EbVDol7x,#heimatliebe #inbayernlebtessicheinfachbesser,#heimatliebe Hände die Wochenende Hoch,"heimatliebe,inbayernlebtessicheinfachbesser",https://www.instagram.com/p/Ct4EbVDol7x,0,0,1,0,0,0,0,0,0,0,0,0,0,"ein Mann, der am Rand eines Pools liegt",,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges/KA""]"
548.0,CrFyBCAq9be,"Aus der beliebten Reihe ""Der politische Wendehals"":
Kurz nach Fukushima klang MP Söder ganz anders als heute. Passiert ist in den 10 Jahren seither in Bayern so gut wie nichts und heute wird der Untergang der bayerischen Industrie gepredigt, weil die Kernspaltung ja so ökologisch und so sicher sei.","Markus Söder @Markus_Soeder Jahrestag #Fukushima. D Katastrophe in Japan hat alles verändert- auch mich. Damals habe ich als erster das Atomkraftwerk Isar1 abgeschaltet 8:49 11 März 13 Twitter for iPhone 1 Gefällt mir""-Angabe",,https://www.instagram.com/p/CrFyBCAq9be,0,1,0,0,0,0,0,0,0,0,0,0,0,ein Tweet mit einer Nachricht darauf,,1,1,0,0,0,0,0,0,0,0,0,0,0,"[""Negative Campaigning"", ""Politischer Inhalt/Info""]"
551.0,Cx2US5Bo4kd,,"BEZIR K S TAG SWA H L LAN DTAG SWAHL 8 OKTOBER DESWEGEN BEI DER WAHL FÜR DEN LANDTAG UND FÜR DEN BEZIRKSTAG IM STIMMKREIS WÜRZBURG-LAND JEWEILS BEIDE STIMMEN FÜR DIE CSU! STIMMZETTEL ZUR STIMMZETTEL ZUR STIMMZETTEL ZUR STIMMZETTEL ZUR LANDTAGSWAHL LANDTAGSWAHL BEZIRKSTAGSWAHL BEZIRKSTAGSWAHL AM 8. OKTOBER 2023 AM 8. OKTOBER 2023 AM 8. OKTOBER 2023 AM 8. OKTOBER 2023 Erststimme für die Wahl Zweitstimme für die Wahl Erststimme für die Wahl Zweitstimme für die Wahl 4 einer oder eines B einer oder eines 4 einer Bezirksrätin oder B einer Bezirksrätin oder Stimmkreisabgeordneten Wahlkreisabgeordneten eines Bezirksrats eines Bezirksrats Wahlkreis Unterfranken Wahlkreis Unterfranken Wahlkreis Unterfranken Wahlkreis Unterfranken Stimmkreis Würzburg-Land Stimmkreis Würzburg-Land Sie haben 1 Stimme Sie haben 1 Stimme Sie haben 1 Stimme Sie haben 1 Stimme Wahlkreisvorschlag Nr: 1 Wahlkreisvorschlag Nr. 1 Wahlkreisvorschlag Nr:. 1 Wahlkreisvorschlag Nr. 1 Christlich-Soziale Union in Christlich-Soziale Union in Christlich-Soziale Union in Christlich-Soziale Union in Bayern e.V. Bayern e.V. Bayern e.V. Bayern e.V. (CSU) (CSU) (CSU) (CSU) Schenk, Markus Eberth, Thomas 1 Bürgermeister Landrat Liste 1, Platz 6 Liste 1, Platz 19 Jungbauer , Björn Behon, Rosa Bürgermeister Bezirksrätin, Bankkauffrau Dipl. Verwaltungswirt (FH) Vier Stimmen Xxxx für die CSU! BAYERN TROTZT DEN VIELFÄLTIGEN KRISEN UND STEHT HERAUSRAGEND DA. WOHLSTAND UND SICHERHEIT FÜR ALLE, SIND DIE GRUNDPFEILER UNSERER POLITIK. DAS IST UNSERE MISSION FÜR DIE KOMMENDEN JAHRE. DAHER WERBEN WIR UM IHR VERTRAUEN: DAMIT BAYERN SO STABIL UND STARK BLEIBT. NUR WER CSU WÄHLT, GIBT BAYERN EINE STARKE STIMME. DESHALB: GEBEN SIE BEI DER LANDTAGSWAHL UND BEI DER BEZIRKSTAGSWAHL AM 8. OKTOBER BEIDE STIMMEN DER CSU! CSU Näher am Menschen",,https://www.instagram.com/p/Cx2US5Bo4kd,1,0,0,0,0,0,0,0,0,0,0,1,0,der Flyer zur Veranstaltung,,0,0,0,0,0,0,0,1,0,0,0,1,0,"[""8. Neutrale Infos zur Stimmabgabe"", ""12. Wahlaufruf direkt""]"
552.0,CvUZyzqt0Mp,"Arbeitseinsatz bei der Solidarischen Landwirtschaft (Solawi Plus) in und um Weiden. 💪🏼
Bestes Gemüse- frisch, regional und solidarisch!❤️

„Für die kommende Saison stehen mehr Anteile zur Verfügung - unsere SoLawi wächst und entwickelt sich von Jahr zu Jahr.

Du willst dabei sein? Dann melde dich gleich heute noch bei uns für einen Anteil in der Saison 2024 an.“
——>
https://solar-punks.de/pages/solawi-plus

#weideninderoberpfalz #solawi #solidarischelandwirtschaft",,"weideninderoberpfalz,solawi,solidarischelandwirtschaft",https://www.instagram.com/p/CvUZyzqt0Mp,1,0,0,0,0,0,0,0,0,0,0,0,0,"eine Frau kniet nieder, um Tomaten in einem Gewächshaus zu pflücken",,0,0,1,0,0,0,1,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Interaktion""]"
553.0,CufF1klNGvJ,"Heute fand das traditionelle Lindenfest des Obst- und Gartenbauvereins Rottbach statt.

Unter der 1000-jährigen Linde ließ es sich trotz der Hitze sehr gut aushalten😅

Ein wunderschöner Ort bei uns im Landkreis, der nicht nur heute einlädt um kurz zu verweilen und seinen Gedanken freien Lauf zu lassen.

Ein Blick, wie man ihn suchen muss!

Nach dem Gottesdienst gab es für alle etwas zu essen und zu trinken.

Die musikalische Umrahmung übernahm die lada Musik - zünftig bayerische Blasmusik!

Danke an alle, die dieses Fest möglich gemacht und organisiert haben!

#rottbach #maisach #stefansberg #unterlappach #oberlappach #tradition #ehrenamt #gewachsenestrukturen #ltw2023 #grünebayern #mitDir #TeamBayern #listenplatz14 
@zimmereinikolaushanus listenplatz38",Esag 7vezhiou ERDINGER Sn 800n @Rusd,"rottbach,maisach,stefansberg,unterlappach,oberlappach,tradition,ehrenamt,gewachsenestrukturen,ltw2023,grünebayern,mitDir,TeamBayern,listenplatz14",https://www.instagram.com/p/CufF1klNGvJ,0,0,0,1,0,0,0,0,0,0,0,0,0,Menschen versammeln sich unter einem großen Baum bei der jährlichen Versammlung,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
554.0,Cuzfvf-t4_C,"War heute in Berlin bei unserer Familienministerin und Bundesvorsitzenden. So toll mit Menschen Politik zu machen, die sich auch für die Stärkung der Kleinsten in unserer Gesellschaft einsetzen 😍

Danke für den guten Austausch liebe @lisa.paus und @ricardalong! 

#wähltkinderneinezukunft #kathaunterwegs #berlin #grüne #politik #teambayern #photodump",,"wähltkinderneinezukunft,kathaunterwegs,berlin,grüne,politik,teambayern,photodump",https://www.instagram.com/p/Cuzfvf-t4_C,1,0,0,1,0,1,0,0,0,0,0,0,0,zwei Frauen sitzen auf Stühlen und unterhalten sich,,0,0,0,1,0,1,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
556.0,CxpxzDhodzI,"Der Ministerpräsident von Nordrhein-Westfalen, Hendrik Wüst, war gestern zur Wahlkampfunterstützung von Hülya Düber und mir, sowie von Rosa Behon und Björn Jungbauer in Würzburg zum Stadtspaziergang unterwegs. Wir besuchten auf dem kurzen Stadt-Trip inhabergeführte Einzelhandel-Geschäfte, wie z.B. Momo, Schön & Endres und den Herrenausstatter Severin. Zum Abschluss gab es in der Mainmühle bei Jan Endres den legendären Brückenschoppen und die Mühlenbratwurst. Nachdem mein Ehemann aus NRW stammt, war es schon fast wie der Familie die Heimat zu zeigen!😊☝🏼

#würzburg #stadttrip #einzelhandel #kultur #tradition #besuch #danke #nrw #bayern #mainmühle #zusammen #wahlkampf",,"würzburg,stadttrip,einzelhandel,kultur,tradition,besuch,danke,nrw,bayern,mainmühle,zusammen,wahlkampf",https://www.instagram.com/p/CxpxzDhodzI,0,0,0,1,0,1,0,0,0,0,0,0,0,eine Gruppe von Menschen steht um einen Tisch herum,,0,0,0,1,0,1,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
557.0,Cty5UMwv0sL,"Gundelsheim - eine Wette - 80er - eine ganze Gemeinde auf den Beinen - ein singender Bürgermeister und 99 Luftballons 🎈!
Herzlichen Glückwunsch 🎉!",NEloln HklOEN Dorfheldentour,,https://www.instagram.com/p/Cty5UMwv0sL,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann springt über eine Schanze an einer Stange,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges""]"
558.0,CtfAJqfIp2-,"#Allen #eine #gute #Nacht aus dem #Maximilianeum! Die #Plenarsitzung #dauert #voraussichtlich noch bis #1.30 #Uhr. Wer sie #live #verfolgen möchte, #kann #dies hier #tun:

https://www1.bayern.landtag.de/player/index.html?playlist=https://www1.bayern.landtag.de/lisp/res/metafiles/live/meta_live.json&subtitle=https://www1.bayern.landtag.de/lisp/jsp/tv_rssfeed.jsp",,"Allen,eine,gute,Nacht,Maximilianeum,Plenarsitzung,dauert,voraussichtlich,1,Uhr,live,verfolgen,kann,dies,tun",https://www.instagram.com/p/CtfAJqfIp2-,0,0,0,1,0,0,0,0,0,0,1,0,0,ein großes Gebäude mit einer Uhr darauf,,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
559.0,CsEYj4-Iq5g,"Da gehts lang! Auch wenn die Kräfte langsam schwinden, sie hat weiter einen klaren Kompass! 😀
#bestgrandma #101years",,"bestgrandma,101years",https://www.instagram.com/p/CsEYj4-Iq5g,0,0,1,0,0,0,0,0,0,0,0,0,0,ein Mann und eine Frau sitzen auf einer Bank,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges/KA""]"
561.0,CyFmI7HNtpZ,,Klimawandel: | der Boden taut auf 52 Liste 2 Die Stüdlhütte der DAV Sektion Oberland am Großglockner zeigt schon die ersten Schäden; die Kosten sind enorm; wenn wir sie erhalten wollen: Dr. Bernhard Zimmer ehemaliges Mitglied im Vorstand der Sektion Platz24,,https://www.instagram.com/p/CyFmI7HNtpZ,1,0,0,0,0,0,0,0,0,0,0,0,0,Ein Mann betrachtet ein Gebäude mit einem Bild von ihm,,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
562.0,CrapsSDohg_,"Die #Klimakleber haben keinerlei Rückhalt in der Gesellschaft. Das zeigt das aktuelle ZDF-Politbarometer. Wir fordern: Die illegalen Aktionen der „Letzten Generation“ müssen mit aller Härte bestraft werden. Wer #Menschenleben gefährdet und sinnlos #Eigentum zerstört, ist Straftäter und kein #Klimaschützer!",828 DER DEUTSCHEN VERURTEILEN 2 < DIE ILLEGALEN AKTIONEN ' DER LETZTEN GENERATION 2 ' 2 2 5 2 CSU,"Klimakleber,Menschenleben,Eigentum,Klimaschützer",https://www.instagram.com/p/CrapsSDohg_,1,0,0,0,0,0,0,0,0,0,0,0,0,82 % der neuen,,1,1,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Negative Campaigning""]"
